"","UniqueID","DATE","YEAR","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","First_Year","Sampled_Years","SiteSeriesNumber","SiteSeriesTotal","NOTES","OfficeNotes"
"187","BDI5_2_134","9/13/2014",2014,"BDI5","2","134","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"188","BDI5_2_135","9/13/2014",2014,"BDI5","2","135","POPTRE",3.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"189","BDI5_2_136","9/13/2014",2014,"BDI5","2","136","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"190","BDI5_2_138","9/13/2014",2014,"BDI5","2","138","POPTRE",4.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"191","BDI5_2_139","9/13/2014",2014,"BDI5","2","139","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"192","BDI5_2_140","9/13/2014",2014,"BDI5","2","140","POPTRE",6.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"193","BDI5_2_141","9/13/2014",2014,"BDI5","2","141","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"194","BDI5_2_142","9/13/2014",2014,"BDI5","2","142","POPTRE",4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"195","BDI5_2_143","9/13/2014",2014,"BDI5","2","143","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"196","BDI5_2_145","9/13/2014",2014,"BDI5","2","145","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"197","BDI5_2_146","9/13/2014",2014,"BDI5","2","146","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"198","BDI5_2_147","9/13/2014",2014,"BDI5","2","147","POPTRE",4.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"199","BDI5_2_150","9/13/2014",2014,"BDI5","2","150","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"200","BDI5_2_152","9/13/2014",2014,"BDI5","2","152","POPTRE",3.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"201","BDI5_2_154","9/13/2014",2014,"BDI5","2","154","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"202","BDI5_2_155","9/13/2014",2014,"BDI5","2","155","PICMAR",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"203","BDI5_2_156","9/13/2014",2014,"BDI5","2","156","POPTRE",4.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"204","BDI5_2_158","9/13/2014",2014,"BDI5","2","158","POPTRE",2.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"205","BDI5_2_161","9/13/2014",2014,"BDI5","2","161","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"206","BDI5_2_162","9/13/2014",2014,"BDI5","2","162","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"207","BDI5_2_163","9/13/2014",2014,"BDI5","2","163","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"208","BDI5_2_164","9/13/2014",2014,"BDI5","2","164","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"209","BDI5_2_166","9/13/2014",2014,"BDI5","2","166","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"210","BDI5_2_167","9/13/2014",2014,"BDI5","2","167","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"211","BDI5_2_168","9/13/2014",2014,"BDI5","2","168","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"212","BDI5_2_171","9/13/2014",2014,"BDI5","2","171","POPTRE",4.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"213","BDI5_2_174","9/13/2014",2014,"BDI5","2","174","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"214","BDI5_2_175","9/13/2014",2014,"BDI5","2","175","POPTRE",4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"215","BDI5_2_177","9/13/2014",2014,"BDI5","2","177","POPTRE",4.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"216","BDI5_2_179","9/13/2014",2014,"BDI5","2","179","POPTRE",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"217","BDI5_2_181","9/13/2014",2014,"BDI5","2","181","POPTRE",4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"218","BDI5_2_182","9/13/2014",2014,"BDI5","2","182","PICMAR",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"219","BDI5_2_421","9/13/2014",2014,"BDI5","2","421","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"Between trees 163 and 119, by a willow",""
"220","BDI5_2_423","9/13/2014",2014,"BDI5","2","423","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"By tree104 (in plot 1)",""
"221","BDI5_3_186","9/13/2014",2014,"BDI5","3","186","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"222","BDI5_3_188","9/13/2014",2014,"BDI5","3","188","POPTRE",4.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"223","BDI5_3_190","9/13/2014",2014,"BDI5","3","190","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"224","BDI5_3_191","9/13/2014",2014,"BDI5","3","191","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"225","BDI5_3_192","9/13/2014",2014,"BDI5","3","192","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"226","BDI5_3_194","9/13/2014",2014,"BDI5","3","194","POPTRE",5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"227","BDI5_3_198","9/13/2014",2014,"BDI5","3","198","POPTRE",3.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"228","BDI5_3_200","9/13/2014",2014,"BDI5","3","200","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"229","BDI5_3_201","9/13/2014",2014,"BDI5","3","201","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"230","BDI5_3_202","9/13/2014",2014,"BDI5","3","202","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"231","BDI5_3_203","9/13/2014",2014,"BDI5","3","203","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"232","BDI5_3_205","9/13/2014",2014,"BDI5","3","205","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"233","BDI5_3_207","9/13/2014",2014,"BDI5","3","207","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"234","BDI5_3_208","9/13/2014",2014,"BDI5","3","208","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"235","BDI5_3_209","9/13/2014",2014,"BDI5","3","209","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"236","BDI5_3_210","9/13/2014",2014,"BDI5","3","210","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"237","BDI5_3_213","9/13/2014",2014,"BDI5","3","213","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"238","BDI5_3_214","9/13/2014",2014,"BDI5","3","214","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"239","BDI5_3_216","9/13/2014",2014,"BDI5","3","216","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"240","BDI5_3_218","9/13/2014",2014,"BDI5","3","218","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"241","BDI5_3_220","9/13/2014",2014,"BDI5","3","220","POPTRE",4.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"242","BDI5_3_221","9/13/2014",2014,"BDI5","3","221","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"243","BDI5_3_223","9/13/2014",2014,"BDI5","3","223","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"244","BDI5_3_224","9/13/2014",2014,"BDI5","3","224","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"245","BDI5_3_225","9/13/2014",2014,"BDI5","3","225","POPTRE",3.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"246","BDI5_3_228","9/13/2014",2014,"BDI5","3","228","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"247","BDI5_3_230","9/13/2014",2014,"BDI5","3","230","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"248","BDI5_3_231","9/13/2014",2014,"BDI5","3","231","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"249","BDI5_3_232","9/13/2014",2014,"BDI5","3","232","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"250","BDI5_3_234","9/13/2014",2014,"BDI5","3","234","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"251","BDI5_3_236","9/13/2014",2014,"BDI5","3","236","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"252","BDI5_3_237","9/13/2014",2014,"BDI5","3","237","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"253","BDI5_3_239","9/13/2014",2014,"BDI5","3","239","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"254","BDI5_3_240","9/13/2014",2014,"BDI5","3","240","POPTRE",4.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"255","BDI5_3_241","9/13/2014",2014,"BDI5","3","241","PICMAR",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"256","BDI5_3_242","9/13/2014",2014,"BDI5","3","242","POPTRE",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"257","BDI5_3_243","9/13/2014",2014,"BDI5","3","243","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"258","BDI5_3_244","9/13/2014",2014,"BDI5","3","244","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"259","BDI5_3_245","9/13/2014",2014,"BDI5","3","245","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"260","BDI5_3_246","9/13/2014",2014,"BDI5","3","246","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"261","BDI5_3_248","9/13/2014",2014,"BDI5","3","248","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"262","BDI5_3_250","9/13/2014",2014,"BDI5","3","250","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"263","BDI5_3_252","9/13/2014",2014,"BDI5","3","252","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"264","BDI5_3_253","9/13/2014",2014,"BDI5","3","253","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"265","BDI5_3_254","9/13/2014",2014,"BDI5","3","254","POPTRE",2.6,1,"-99",1,1,"1",2014,"2014, 2018",1,2,"",""
"266","BDI5_3_255","9/13/2014",2014,"BDI5","3","255","POPTRE",3.1,1,"-99",1,1,"1",2014,"2014, 2018",1,2,"",""
"267","BDI5_3_256","9/13/2014",2014,"BDI5","3","256","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"268","BDI5_3_258","9/13/2014",2014,"BDI5","3","258","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"269","BDI5_3_260","9/13/2014",2014,"BDI5","3","260","POPTRE",3,1,"-99",1,1,"1",2014,"2014, 2018",1,2,"",""
"270","BDI5_3_261","9/13/2014",2014,"BDI5","3","261","POPTRE",3.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"271","BDI5_3_262","9/13/2014",2014,"BDI5","3","262","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"272","BDI5_3_263","9/13/2014",2014,"BDI5","3","263","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"273","BDI5_3_266","9/13/2014",2014,"BDI5","3","266","POPTRE",3.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"274","BDI5_3_267","9/13/2014",2014,"BDI5","3","267","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"275","BDI5_3_268","9/13/2014",2014,"BDI5","3","268","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"276","BDI5_3_269","9/13/2014",2014,"BDI5","3","269","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"277","BDI5_3_270","9/13/2014",2014,"BDI5","3","270","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"278","BDI5_3_271","9/13/2014",2014,"BDI5","3","271","POPTRE",3.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"279","BDI5_3_272","9/13/2014",2014,"BDI5","3","272","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"280","BDI5_3_273","9/13/2014",2014,"BDI5","3","273","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"281","BDI5_3_274","9/13/2014",2014,"BDI5","3","274","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"282","BDI5_3_275","9/13/2014",2014,"BDI5","3","275","POPTRE",4.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"283","BDI5_3_277","9/13/2014",2014,"BDI5","3","277","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"284","BDI5_3_278","9/13/2014",2014,"BDI5","3","278","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"285","BDI5_3_279","9/13/2014",2014,"BDI5","3","279","PICMAR",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"286","BDI5_4_283","9/13/2014",2014,"BDI5","4","283","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"287","BDI5_4_285","9/13/2014",2014,"BDI5","4","285","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"288","BDI5_4_286","9/13/2014",2014,"BDI5","4","286","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"289","BDI5_4_287","9/13/2014",2014,"BDI5","4","287","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"290","BDI5_4_288","9/13/2014",2014,"BDI5","4","288","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"291","BDI5_4_289","9/13/2014",2014,"BDI5","4","289","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"292","BDI5_4_290","9/13/2014",2014,"BDI5","4","290","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"293","BDI5_4_291","9/13/2014",2014,"BDI5","4","291","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"294","BDI5_4_292","9/13/2014",2014,"BDI5","4","292","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"295","BDI5_4_293","9/13/2014",2014,"BDI5","4","293","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"296","BDI5_4_296","9/13/2014",2014,"BDI5","4","296","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"297","BDI5_4_297","9/13/2014",2014,"BDI5","4","297","POPTRE",5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"298","BDI5_4_298","9/13/2014",2014,"BDI5","4","298","POPTRE",4.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"299","BDI5_4_300","9/13/2014",2014,"BDI5","4","300","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"300","BDI5_4_303","9/13/2014",2014,"BDI5","4","303","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"301","BDI5_4_304","9/13/2014",2014,"BDI5","4","304","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"302","BDI5_4_305","9/13/2014",2014,"BDI5","4","305","POPTRE",3.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"303","BDI5_4_306","9/13/2014",2014,"BDI5","4","306","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"304","BDI5_4_308","9/13/2014",2014,"BDI5","4","308","POPTRE",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"305","BDI5_4_310","9/13/2014",2014,"BDI5","4","310","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"306","BDI5_4_311","9/13/2014",2014,"BDI5","4","311","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"307","BDI5_4_312","9/13/2014",2014,"BDI5","4","312","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"308","BDI5_4_313","9/13/2014",2014,"BDI5","4","313","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"309","BDI5_4_315","9/13/2014",2014,"BDI5","4","315","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"310","BDI5_4_316","9/13/2014",2014,"BDI5","4","316","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"311","BDI5_4_317","9/13/2014",2014,"BDI5","4","317","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"312","BDI5_4_319","9/13/2014",2014,"BDI5","4","319","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"313","BDI5_4_320","9/13/2014",2014,"BDI5","4","320","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"314","BDI5_4_321","9/13/2014",2014,"BDI5","4","321","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"315","BDI5_4_323","9/13/2014",2014,"BDI5","4","323","POPTRE",4.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"316","BDI5_4_325","9/13/2014",2014,"BDI5","4","325","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"317","BDI5_4_326","9/13/2014",2014,"BDI5","4","326","POPTRE",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"318","BDI5_4_327","9/13/2014",2014,"BDI5","4","327","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"319","BDI5_4_328","9/13/2014",2014,"BDI5","4","328","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"320","BDI5_4_330","9/13/2014",2014,"BDI5","4","330","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"321","BDI5_4_331","9/13/2014",2014,"BDI5","4","331","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"322","BDI5_4_332","9/13/2014",2014,"BDI5","4","332","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"323","BDI5_4_337","9/13/2014",2014,"BDI5","4","337","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"324","BDI5_4_344","9/13/2014",2014,"BDI5","4","344","POPTRE",4.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"325","BDI5_4_345","9/13/2014",2014,"BDI5","4","345","POPTRE",4.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"326","BDI5_4_346","9/13/2014",2014,"BDI5","4","346","POPTRE",3.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"327","BDI5_4_350","9/13/2014",2014,"BDI5","4","350","POPTRE",5.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"328","BDI5_4_351","9/13/2014",2014,"BDI5","4","351","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"329","BDI5_4_352","9/13/2014",2014,"BDI5","4","352","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"330","BDI5_6_354","9/13/2014",2014,"BDI5","6","354","POPTRE",4.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"331","BDI5_6_355","9/13/2014",2014,"BDI5","6","355","POPTRE",3.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"332","BDI5_6_359","9/13/2014",2014,"BDI5","6","359","POPTRE",4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"333","BDI5_6_360","9/13/2014",2014,"BDI5","6","360","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"334","BDI5_6_361","9/13/2014",2014,"BDI5","6","361","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"335","BDI5_6_362","9/13/2014",2014,"BDI5","6","362","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"336","BDI5_6_364","9/13/2014",2014,"BDI5","6","364","POPTRE",3.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"337","BDI5_6_365","9/13/2014",2014,"BDI5","6","365","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"338","BDI5_6_366","9/13/2014",2014,"BDI5","6","366","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"339","BDI5_6_367","9/13/2014",2014,"BDI5","6","367","POPTRE",3.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"340","BDI5_6_368","9/13/2014",2014,"BDI5","6","368","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"341","BDI5_6_369","9/13/2014",2014,"BDI5","6","369","POPTRE",4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"342","BDI5_6_370","9/13/2014",2014,"BDI5","6","370","POPTRE",3.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"343","BDI5_6_371","9/13/2014",2014,"BDI5","6","371","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"344","BDI5_6_373","9/13/2014",2014,"BDI5","6","373","PICMAR",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"345","BDI5_6_374","9/13/2014",2014,"BDI5","6","374","POPTRE",4.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"346","BDI5_6_375","9/13/2014",2014,"BDI5","6","375","POPTRE",2.8,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"347","BDI5_6_377","9/13/2014",2014,"BDI5","6","377","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"348","BDI5_6_379","9/13/2014",2014,"BDI5","6","379","POPTRE",3.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"349","BDI5_6_380","9/13/2014",2014,"BDI5","6","380","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"350","BDI5_6_381","9/13/2014",2014,"BDI5","6","381","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"351","BDI5_6_383","9/13/2014",2014,"BDI5","6","383","POPTRE",2.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"352","BDI5_6_384","9/13/2014",2014,"BDI5","6","384","POPTRE",2.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"353","BDI5_6_385","9/13/2014",2014,"BDI5","6","385","POPTRE",3.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"354","BDI5_6_387","9/13/2014",2014,"BDI5","6","387","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"355","BDI5_6_388","9/13/2014",2014,"BDI5","6","388","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"356","BDI5_6_389","9/13/2014",2014,"BDI5","6","389","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"357","BDI5_6_391","9/13/2014",2014,"BDI5","6","391","POPTRE",3.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"358","BDI5_6_392","9/13/2014",2014,"BDI5","6","392","POPTRE",4.3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"359","BDI5_6_393","9/13/2014",2014,"BDI5","6","393","POPTRE",4.2,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"360","BDI5_6_394","9/13/2014",2014,"BDI5","6","394","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"361","BDI5_6_397","9/13/2014",2014,"BDI5","6","397","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"362","BDI5_6_398","9/13/2014",2014,"BDI5","6","398","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"363","BDI5_6_400","9/13/2014",2014,"BDI5","6","400","POPTRE",3,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"364","BDI5_6_401","9/13/2014",2014,"BDI5","6","401","POPTRE",3.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"365","BDI5_6_402","9/13/2014",2014,"BDI5","6","402","POPTRE",3.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"366","BDI5_6_403","9/13/2014",2014,"BDI5","6","403","POPTRE",4.4,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"367","BDI5_6_405","9/13/2014",2014,"BDI5","6","405","POPTRE",2.9,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"368","BDI5_6_407","9/13/2014",2014,"BDI5","6","407","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"369","BDI5_6_408","9/13/2014",2014,"BDI5","6","408","POPTRE",2.6,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"370","BDI5_6_409","9/13/2014",2014,"BDI5","6","409","POPTRE",3.7,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"371","BDI5_6_410","9/13/2014",2014,"BDI5","6","410","POPTRE",2.9,1,"-99",1,1,"1",2014,"2014, 2018",1,2,"",""
"372","BDI5_6_411","9/13/2014",2014,"BDI5","6","411","POPTRE",2.5,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
"373","BDI5_6_412","9/13/2014",2014,"BDI5","6","412","POPTRE",3.1,1,"-99",0,1,"1",2014,"2014, 2018",1,2,"",""
