UniqueID,DATE,DATE (new),SITE,PLOT,TREE,NEW TREE TAG,SPECIES,DBH,New DBH,DA,TOP,LEAN,BOWED,DOWN,New Notes,NOTES,Office Notes,DAMAGE,LOCATION,SEVERITY,,,,,,,,,
DCM111_746,8/19/2014,7/31/2024,DCM1,11,746,,PICGLA,10.5,11.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_747,8/19/2014,7/31/2024,DCM1,11,747,,PICMAR,9,10.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_748,8/19/2014,7/31/2024,DCM1,11,748,,PICGLA,6.3,7.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_749,8/19/2014,7/31/2024,DCM1,11,749,,PICMAR,12.4,13.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_750,8/19/2014,7/31/2024,DCM1,11,750,,PICMAR,6.4,8.6,1,-99,1,-9999,1,,,,,,,,,,,,,,,
DCM111_751,8/19/2014,7/31/2024,DCM1,11,751,,PICMAR,11.2,12.8,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_752,8/19/2014,7/31/2024,DCM1,11,752,,PICMAR,5.3,-9999,0,-99,0,-9999,0,,,,,,,,,,,,,,,
DCM111_753,8/19/2014,7/31/2024,DCM1,11,753,,PICGLA,3,4.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_754,8/19/2014,7/31/2024,DCM1,11,754,,PICGLA,3.1,4.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_755,8/19/2014,7/31/2024,DCM1,11,755,,PICGLA,4.8,6.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM111_756,8/19/2014,7/31/2024,DCM1,11,756,,PICMAR,6.6,9.6,1,-99,0,-9999,1,,757 is first tree in plot 12,,,,,,,,,,,,,
,,7/31/2024,DCM1,11,2769,,PICMAR,,3.3,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,11,2770,,PICMAR,,3.8,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_100,8/19/2014,7/31/2024,DCM1,12,100,,PICGLA,3.4,-9999,0,-99,1,-9999,0,,Tag put of order. Tree growing along ground. Pith / ground intersection near tree 772.,,,,,,,,,,,,,
DCM112_757,8/19/2014,7/31/2024,DCM1,12,757,,PICGLA,8,9.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_758,8/19/2014,7/31/2024,DCM1,12,758,,PICGLA,3.2,4.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_759,8/19/2014,7/31/2024,DCM1,12,759,,PICMAR,2.8,4.4,1,2,0,-9999,1,,,,,,,,,,,,,,,
DCM112_760,8/19/2014,7/31/2024,DCM1,12,760,,PICMAR,4.3,6.1,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_761,8/19/2014,7/31/2024,DCM1,12,761,,PICGLA,14.5,15.3,1,5,0,1,1,,,,,,,,,,,,,,,
DCM112_762,8/19/2014,7/31/2024,DCM1,12,762,,PICMAR,7.3,9.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_763,8/19/2014,7/31/2024,DCM1,12,763,,PICGLA,5.3,7.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_764,8/19/2014,7/31/2024,DCM1,12,764,,PICMAR,5.2,6.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_765,8/19/2014,7/31/2024,DCM1,12,765,,PICMAR,11.3,-7777,0,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_766,8/19/2014,7/31/2024,DCM1,12,766,,PICMAR,10.4,11.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_767,8/19/2014,7/31/2024,DCM1,12,767,,PICMAR,12.4,13.1,1,-99,1,-9999,1,,,,,,,,,,,,,,,
DCM112_768,8/19/2014,7/31/2024,DCM1,12,768,,PICMAR,2.5,4.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_769,8/19/2014,7/31/2024,DCM1,12,769,,PICMAR,6,-9999,0,-99,1,-9999,0,,,,,,,,,,,,,,,
DCM112_770,8/19/2014,7/31/2024,DCM1,12,770,,PICGLA,12.3,13.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_771,8/19/2014,7/31/2024,DCM1,12,771,,PICGLA,6.1,7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM112_772,8/19/2014,7/31/2024,DCM1,12,772,,PICMAR,12.9,-7777,0,4,0,-9999,1,,773 is first tree in plot 13.,,,,,,,,,,,,,
,,7/31/2024,DCM1,12,2771,,PICMAR,,3.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,12,2772,,PICMAR,,2.9,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,12,2773,,PICMAR,,2.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,12,2774,,PICGLA ,,3,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,12,2775,,PICMAR,,2.6,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_99,8/19/2014,7/31/2024,DCM1,13,99,,PICMAR,3.5,4.7,1,-99,0,-9999,1,,Tag out of order. Near tree 786.,,,,,,,,,,,,,
DCM113_773,8/19/2014,7/31/2024,DCM1,13,773,,PICGLA,5.5,5.9,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_774,8/19/2014,7/31/2024,DCM1,13,774,,PICGLA,3.2,3.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_775,8/19/2014,7/31/2024,DCM1,13,775,,PICGLA,7,-7777,0,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_776,8/19/2014,7/31/2024,DCM1,13,776,,PICGLA,10,11.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_777,8/19/2014,7/31/2024,DCM1,13,777,,PICGLA,16.8,18.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_778,8/19/2014,7/31/2024,DCM1,13,778,,PICMAR,10,-7777,0,-99,1,-9999,1,"cant find tag, but found tree",,,,,,,,,,,,,,
DCM113_779,8/19/2014,7/31/2024,DCM1,13,779,,PICMAR,12.4,13.9,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_780,8/19/2014,7/31/2024,DCM1,13,780,,PICMAR,11.5,13.1,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_781,8/19/2014,7/31/2024,DCM1,13,781,,PICMAR,7.8,-9999,0,-99,1,-9999,0,,,,,,,,,,,,,,,
DCM113_782,8/19/2014,7/31/2024,DCM1,13,782,,PICMAR,4.4,5.8,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_783,8/19/2014,7/31/2024,DCM1,13,783,,PICGLA,10.3,11.6,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_784,8/19/2014,7/31/2024,DCM1,13,784,,PICGLA,3.3,4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_785,8/19/2014,7/31/2024,DCM1,13,785,,PICMAR,2.9,4.4,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_786,8/19/2014,7/31/2024,DCM1,13,786,,PICMAR,6.2,7.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_787,8/19/2014,7/31/2024,DCM1,13,787,,PICGLA,10.6,12.1,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM113_788,8/19/2014,7/31/2024,DCM1,13,788,,PICMAR,2.5,4.8,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,13,2776,,PICMAR,,3.1,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,13,2777,,PICMAR,,3.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_24,8/19/2014,7/31/2024,DCM1,14,24,,PICMAR,6.3,7.9,1,-99,0,-9999,1,,"Previous tree is 800, next tree is 26. No tree 25.",,,,,,,,,,,,,
DCM114_26,8/19/2014,7/31/2024,DCM1,14,26,,PICMAR,9.6,11.5,1,-99,0,-9999,1,,"Previous tree is 24, next tree is 27. No tree 25.",,,,,,,,,,,,,
DCM114_27,8/19/2014,7/31/2024,DCM1,14,27,,PICMAR,6.8,8.5,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_28,8/19/2014,7/31/2024,DCM1,14,28,,PICGLA,11.2,12,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_29,8/19/2014,7/31/2024,DCM1,14,29,,PICMAR,5.7,-9999,0,-99,0,-9999,0,,,,,,,,,,,,,,,
DCM114_30,8/19/2014,7/31/2024,DCM1,14,30,,PICGLA,3.3,4.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_31,8/19/2014,7/31/2024,DCM1,14,31,,PICMAR,2.9,-7777,0,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_32,8/19/2014,7/31/2024,DCM1,14,32,,PICMAR,4.8,5.3,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_98,8/19/2014,7/31/2024,DCM1,14,98,,PICMAR,4,-9999,0,-99,0,-9999,0,,Out of order. On boundary of plot 13 and 14.,,,,,,,,,,,,,
DCM114_789,8/19/2014,7/31/2024,DCM1,14,789,,PICGLA,5.3,6.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_790,8/19/2014,7/31/2024,DCM1,14,790,,PICMAR,2.9,4.6,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_791,8/19/2014,7/31/2024,DCM1,14,791,,PICMAR,8.8,-9999,0,-99,1,-9999,0,,,,,,,,,,,,,,,
DCM114_792,8/19/2014,7/31/2024,DCM1,14,792,,PICGLA,5.7,6.6,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_793,8/19/2014,7/31/2024,DCM1,14,793,,PICGLA,5.7,6.3,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_794,8/19/2014,7/31/2024,DCM1,14,794,,PICMAR,4.3,5.8,1,-99,1,-9999,1,,,,,,,,,,,,,,,
DCM114_795,8/19/2014,7/31/2024,DCM1,14,795,,PICMAR,3.9,4.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_796,8/19/2014,7/31/2024,DCM1,14,796,,PICGLA,10,11.1,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_797,8/19/2014,7/31/2024,DCM1,14,797,,PICGLA,6.2,6.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCM114_798,8/19/2014,7/31/2024,DCM1,14,798,,PICMAR,7,-7777,0,3,0,-9999,1,,,,,,,,,,,,,,,
DCM114_799,8/19/2014,7/31/2024,DCM1,14,799,,PICMAR,4.9,-7777,0,3,0,-9999,1,,,,,,,,,,,,,,,
DCM114_800,8/19/2014,7/31/2024,DCM1,14,800,,PICGLA,4.9,6.4,1,-99,0,-9999,1,,"Next tree is number 24, numbers go upward.",,,,,,,,,,,,,
,,7/31/2024,DCM1,14,2778,,PICMAR,,3.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,14,2779,,PICMAR,,3.2,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,14,2780,,PICMAR,,2.6,1,-99,0,-9999,1,,,,,,,,,,,,,,,
,,7/31/2024,DCM1,14,2781,,PICMAR,,3.7,1,-99,0,-9999,1,,,,,,,,,,,,,,,
DCY123_821,6/18/2018,7/31/2024,DCY12,3,821,,PICMAR,3.2,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY123_822,6/18/2018,7/31/2024,DCY12,3,822,2782,PICMAR,4.6,6.2,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,3,2783,,PICMAR,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,3,2784,,PICMAR,,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY124_823,6/18/2018,7/31/2024,DCY12,4,823,,PICMAR,4.1,5.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2785,,PICMAR,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2786,,PICMAR,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2787,,PICMAR,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2788,,PICMAR,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2789,,PICMAR,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,4,2790,,PICMAR,,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY127_824,6/18/2018,7/31/2024,DCY12,7,824,,PICMAR,4.3,5.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY127_825,6/18/2018,7/31/2024,DCY12,7,825,,PICMAR,5.1,6.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY127_826,6/18/2018,7/31/2024,DCY12,7,826,,PICMAR,3.7,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY127_827,6/18/2018,7/31/2024,DCY12,7,827,,PICMAR,4.1,5.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,7,2791,,PICMAR,,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,7,2792,,PICMAR,,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,7,2793,,PICMAR,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY128_829,6/18/2018,7/31/2024,DCY12,8,829,,PICMAR,4.6,6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY128_830,6/18/2018,7/31/2024,DCY12,8,830,,PICMAR,3.3,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY128_831,6/18/2018,7/31/2024,DCY12,8,831,,PICMAR,4.5,5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY128_832,6/18/2018,7/31/2024,DCY12,8,832,,PICMAR,5.3,6.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY128_833,6/18/2018,7/31/2024,DCY12,8,833,,PICMAR,5.4,7.2,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,8,2794,,PICMAR,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/31/2024,DCY12,8,2795,,PICMAR,,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY1212_834,6/18/2018,7/31/2024,DCY12,12,834,,PICMAR,4.4,4.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY1213_835,6/18/2018,7/31/2024,DCY12,13,835,,PICMAR,9.5,11,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY1213_836,6/18/2018,7/31/2024,DCY12,13,836,,PICMAR,5.6,6.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY1213_837,6/18/2018,7/31/2024,DCY12,13,837,,PICMAR,5.7,6.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY14,7,207,,PICGLA,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_545,6/19/2018,7/29/2024,DCY15,1,545,,POPTRE,2.9,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_546,6/19/2018,7/29/2024,DCY15,1,546,,POPTRE,2.7,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_547,6/19/2018,7/29/2024,DCY15,1,547,,POPTRE,2.9,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_548,6/19/2018,7/29/2024,DCY15,1,548,,POPTRE,2.8,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_921,6/19/2018,7/29/2024,DCY15,1,921,,POPTRE,3,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_922,6/19/2018,7/29/2024,DCY15,1,922,,POPTRE,3.2,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY151_923,6/19/2018,7/29/2024,DCY15,1,923,,POPTRE,3.1,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2901,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2902,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2903,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2904,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2905,,POPTRE,,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2906,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2907,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2908,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2909,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2910,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2911,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2912,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2913,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2914,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2915,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,1,2916,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY152_549,6/19/2018,7/29/2024,DCY15,2,549,,POPTRE,2.6,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY152_550,6/19/2018,7/29/2024,DCY15,2,550,,POPTRE,2.6,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY152_924,6/19/2018,7/29/2024,DCY15,2,924,,POPTRE,2.9,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY152_925,6/19/2018,7/29/2024,DCY15,2,925,,POPTRE,3.2,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY152_926,6/19/2018,7/29/2024,DCY15,2,926,,POPTRE,3.1,4.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2917,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2918,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2919,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2920,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2921,,POPTRE,,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2922,,POPTRE,,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2923,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2924,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2925,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2926,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2927,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2928,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2929,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2930,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2931,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2932,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2933,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2934,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2935,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2936,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2937,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,2,2938,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY153_551,6/19/2018,7/29/2024,DCY15,3,551,,POPTRE,2.5,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY153_927,6/19/2018,7/29/2024,DCY15,3,927,,POPTRE,2.8,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY153_928,6/19/2018,7/29/2024,DCY15,3,928,,POPTRE,3,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY153_1233,6/19/2018,7/29/2024,DCY15,3,1233,,POPTRE,2.7,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2939,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2940,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2941,,POPTRE,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2942,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2943,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2944,,POPTRE,,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2945,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2946,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2947,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,3,2948,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY154_552,6/19/2018,7/29/2024,DCY15,4,552,,POPTRE,2.6,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY154_929,6/19/2018,7/29/2024,DCY15,4,929,,POPTRE,3.3,4.1,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY154_930,6/19/2018,7/29/2024,DCY15,4,930,,POPTRE,2.9,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY154_1234,6/19/2018,7/29/2024,DCY15,4,1234,,POPTRE,2.5,3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2949,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2950,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2951,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2952,,POPTRE,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2953,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2954,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2955,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,4,2956,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_553,6/19/2018,7/29/2024,DCY15,6,553,,POPTRE,2.9,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_554,6/19/2018,7/29/2024,DCY15,6,554,,POPTRE,2.6,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_555,6/19/2018,7/29/2024,DCY15,6,555,,POPTRE,2.7,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_556,6/19/2018,7/29/2024,DCY15,6,556,,POPTRE,2.6,3.4,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_557,6/19/2018,7/29/2024,DCY15,6,557,,POPTRE,2.5,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_558,6/19/2018,7/29/2024,DCY15,6,558,,POPTRE,2.5,2.7,1,-99,1,1,1,,,,,,,,,,,,,,,
DCY156_586,6/19/2018,7/29/2024,DCY15,6,586,,POPTRE,2.6,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_931,6/19/2018,7/29/2024,DCY15,6,931,,POPTRE,3.2,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_932,6/19/2018,7/29/2024,DCY15,6,932,,POPTRE,3.3,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
DCY156_1235,6/19/2018,7/29/2024,DCY15,6,1235,,POPTRE,2.5,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,1236,,POPTRE,2.8,3.5,1,-99,0,1,,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2957,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2958,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2959,,POPTRE,,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2960,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2961,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2962,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2963,,POPTRE,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2964,,POPTRE,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2965,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2966,,POPTRE,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2967,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2968,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2969,,POPTRE,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2970,,POPTRE,,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
,,7/29/2024,DCY15,6,2971,,POPTRE,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
