Site,YearBurn,Transect,AgeClass,Subsection,Spp,Cat,TS,BD_cm,DBH_cm,Alive,Notes
GC,87,2,Int,40_60,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.5,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,2.3,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,0.1,,N,6.1?  Handwriting not clear
GC,87,2,Int,40_60,SA,Dec,Shrub,3.2,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,2.7,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.9,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,3.4,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,3.3,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,2.6,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,,4.6,N,
GC,87,2,Int,40_60,PM,Evg,Tree,,4,N,
GC,87,2,Int,40_60,PM,Evg,Tree,,4.2,N,
GC,87,2,Int,60_80,PM,Evg,Tree,,6.5,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,,7.3,N,
GC,87,2,Int,60_80,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,1,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,0.8,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,0.8,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,0.9,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,5.2,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,2.2,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,1.2,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,0.9,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.5,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.7,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.4,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,1.1,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,3.2,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,2.7,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,1.6,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,1.1,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,,9.4,N,
GC,87,2,Int,60_80,PM,Evg,Tree,,9.7,N,
GC,87,2,Int,80_100,PT,Dec,Tree,1.5,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.8,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1.8,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,2.2,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1.7,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1.1,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.4,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.4,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1.1,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,,2.7,N,
GC,87,2,Int,80_100,PM,Evg,Tree,,4.9,N,
GC,87,2,Int,80_100,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.9,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.6,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,,4.6,N,
GC,87,2,Int,80_100,PT,Dec,Tree,0.8,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,,4.2,N,
GC,87,2,Int,80_100,SA,Dec,Shrub,2.3,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,2.4,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,3.3,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,2.1,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.7,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,2,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.5,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,0.5,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,0.7,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,3,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,0.7,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.6,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,2,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.5,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,3.7,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,1.4,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,1,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,3.6,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,80_100,SA,Dec,Shrub,3.8,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,,5.3,N,
GC,87,2,Int,80_100,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.5,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.4,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.7,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.8,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.9,,Y,
GC,87,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
GC,87,2,Int,80_100,PT,Dec,Tree,0.3,,Y,
GC,87,2,Int,60_80,PT,Dec,Tree,0.4,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,1.5,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,3.2,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,2.1,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,2.8,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,0.7,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,1.6,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,60_80,SA,Dec,Shrub,2.3,,Y,
GC,87,2,Int,60_80,BN,Dec,Tree,1.4,,Y,
GC,87,2,Int,60_80,PM,Evg,Tree,,6.2,N,
GC,87,2,Int,60_80,PM,Evg,Tree,,6,N,
GC,87,2,Int,60_80,PM,Evg,Tree,1.8,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,,5.2,N,
GC,87,2,Int,40_60,PM,Evg,Tree,2.4,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,1.5,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,,3,N,
GC,87,2,Int,40_60,PM,Evg,Tree,0.6,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.8,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,2,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.7,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,3.7,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,2.5,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,3.8,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,0.9,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.9,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.8,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,0.6,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,0.8,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,0.6,,Y,
GC,87,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.3,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.1,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.7,,Y,
GC,87,2,Int,40_60,SA,Dec,Shrub,1.9,,Y,
GC,87,2,Int,20_40,PM,Evg,Tree,,1.5,N,
GC,87,2,Int,20_40,PM,Evg,Tree,,2,N,
GC,87,2,Int,20_40,PM,Evg,Tree,0.7,,Y,
GC,87,2,Int,20_40,PM,Evg,Tree,,3.1,N,
GC,87,2,Int,20_40,PM,Evg,Tree,,1.3,N,
GC,87,2,Int,20_40,PM,Evg,Tree,,0.8,N,
GC,87,2,Int,20_40,PM,Evg,Tree,1.6,,N,
GC,87,2,Int,20_40,SA,Dec,Shrub,1.9,,Y,
GC,87,2,Int,20_40,SA,Dec,Shrub,1.8,,Y,
GC,87,2,Int,20_40,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,20_40,SA,Dec,Shrub,4.6,,Y,
GC,87,2,Int,20_40,PM,Evg,Tree,,5.5,N,
GC,87,2,Int,20_40,PM,Evg,Tree,,2.9,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,5.5,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,3.5,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,2.3,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,1.3,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,3.8,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,5.9,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,2.1,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,3.1,N,
GC,87,2,Int,0_20,PM,Evg,Tree,,3.8,N,
GC,87,2,Int,0_20,PT,Dec,Tree,1.3,,Y,
GC,87,2,Int,0_20,PT,Dec,Tree,0.6,,Y,
GC,87,2,Int,0_20,PM,Evg,Tree,0.4,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,4.9,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,1,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,1.4,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,0.8,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,1.2,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,3.1,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,4.8,,Y,
GC,87,2,Int,0_20,SA,Dec,Shrub,1.7,,Y,
GC,87,2,Int,0_20,PM,Evg,Tree,4.8,,N,
GC,87,2,Int,0_20,PM,Evg,Tree,1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,2.1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,2.4,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,0.7,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.5,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.3,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,3.2,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,1.7,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,0.3,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,1.2,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,1.1,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,1.7,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.4,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.3,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,1.6,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,0.8,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,,5.8,N,
GC,87,3,Int,0_20,SA,Dec,Shrub,1.1,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,0.7,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,2.5,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,0.7,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,2.1,,Y,
GC,87,3,Int,40_60,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,,2.3,N,
GC,87,3,Int,40_60,PM,Evg,Tree,,3.8,N,
GC,87,3,Int,40_60,PT,Dec,Tree,4.1,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,1.3,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,,3.9,N,
GC,87,3,Int,40_60,PT,Dec,Tree,1.8,,Y,
GC,87,3,Int,40_60,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,40_60,PT,Dec,Tree,0.5,,Y,
GC,87,3,Int,40_60,PT,Dec,Tree,0.5,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,1.4,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,1.2,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,2.5,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,1.2,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,1,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,0.4,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,,6.9,N,
GC,87,3,Int,60_80,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,3.6,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,3.1,,Y,
GC,87,3,Int,80_100,PM,Evg,Tree,,7.6,N,
GC,87,3,Int,80_100,PT,Dec,Tree,1.1,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,0.7,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,80_100,PM,Evg,Tree,1.3,,Y,
GC,87,3,Int,80_100,PM,Evg,Tree,,2,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,4.6,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,3.7,N,
GC,87,3,Int,80_100,PT,Dec,Tree,2.2,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,1.2,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,2.6,,Y,
GC,87,3,Int,80_100,PM,Evg,Tree,2.2,,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,3.5,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,0.6,N,
GC,87,3,Int,80_100,PM,Evg,Tree,3.3,,N,
GC,87,3,Int,80_100,PM,Evg,Tree,2.4,,N,
GC,87,3,Int,80_100,PM,Evg,Tree,1.6,,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,1.6,N,
GC,87,3,Int,80_100,PM,Evg,Tree,2.3,,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,2.9,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,6.2,N,
GC,87,3,Int,80_100,PM,Evg,Tree,,6.5,N,
GC,87,3,Int,80_100,PT,Dec,Tree,0.4,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,0.8,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,80_100,PT,Dec,Tree,,3.5,Y,
GC,87,3,Int,80_100,PM,Evg,Tree,,5.3,N,
GC,87,3,Int,80_100,PM,Evg,Tree,2.2,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.1,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,0.7,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.5,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.7,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.6,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,2.5,,Y,
GC,87,3,Int,80_100,SA,Dec,Shrub,1.6,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,,7.1,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,1.6,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,0.7,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,0.3,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,0.2,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,0.7,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,0.9,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,1.7,,Y,
GC,87,3,Int,60_80,PT,Dec,Tree,,6.4,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,1.3,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,1.3,,Y,
GC,87,3,Int,60_80,SA,Dec,Shrub,2.5,,Y,
GC,87,3,Int,60_80,PM,Evg,Tree,,6.1,N,
GC,87,3,Int,40_60,PT,Dec,Tree,0.7,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,,5.8,N,
GC,87,3,Int,40_60,PM,Evg,Tree,,4.9,N,
GC,87,3,Int,40_60,SA,Dec,Shrub,3,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,2.4,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,1.5,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,0.8,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,2.1,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,2.7,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,1.9,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,1.3,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,0.5,,N,
GC,87,3,Int,40_60,PM,Evg,Tree,,0.6,N,
GC,87,3,Int,40_60,PM,Evg,Tree,4.5,,N,
GC,87,3,Int,40_60,SA,Dec,Shrub,2.2,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,0.8,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,2,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,1.9,,Y,
GC,87,3,Int,40_60,SA,Dec,Shrub,0.6,,Y,
GC,87,3,Int,40_60,PM,Evg,Tree,1.6,,N,
GC,87,3,Int,20_40,PM,Evg,Tree,,0.5,N,
GC,87,3,Int,20_40,PT,Dec,Tree,0.3,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,1.5,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,0.6,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,0.4,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,0.4,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,0.8,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,0.5,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,1.3,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,1.3,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,1.1,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,,5.2,N,
GC,87,3,Int,20_40,PM,Evg,Tree,,5,N,
GC,87,3,Int,20_40,PM,Evg,Tree,0.9,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.7,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.6,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.8,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.4,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.5,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,20_40,SA,Dec,Shrub,1.1,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,1.2,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,20_40,PT,Dec,Tree,0.4,,Y,
GC,87,3,Int,20_40,PM,Evg,Tree,,7.3,N,
GC,87,3,Int,0_20,PM,Evg,Tree,,5.3,N,
GC,87,3,Int,0_20,SA,Dec,Shrub,2.1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,6.8,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,2.1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1.6,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1.6,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,0.4,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1,,Y,
GC,87,3,Int,0_20,SA,Dec,Shrub,1.2,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.7,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.4,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.6,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.3,,Y,
GC,87,3,Int,0_20,PT,Dec,Tree,0.9,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,2.6,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,1.9,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,0.4,,Y,
GC,87,3,Int,0_20,PM,Evg,Tree,0.5,,Y,
BD,69,1,Int,0_20,SA,Dec,Shrub,1.9,,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,6.4,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,4.1,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,3.5,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,5.1,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,3,N,
BD,69,1,Int,0_20,PM,Evg,Tree,,9,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,1.2,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,5,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,2.7,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,2.2,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,1.1,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,1.1,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,0.2,,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,3.5,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,1.8,N,
BD,69,1,Int,0_20,PT,Dec,Tree,,1.4,N,
BD,69,1,Int,0_20,PT,Dec,Tree,,0.8,N,
BD,69,1,Int,0_20,PM,Evg,Tree,,1.5,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,1.2,,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,1.9,,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,0.5,,Y,
BD,69,2,Int,0_20,LL,Dec,Tree,,4.3,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,1,,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,0.4,,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,2.1,,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,,2,Y,
BD,69,2,Int,0_20,PM,Evg,Tree,1.8,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,,4.1,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,1.1,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,1.1,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,1.3,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,,1.4,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,0.3,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,0.5,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,0.5,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,,2.3,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,,3.5,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,,2.1,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,1.1,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,0.9,,Y,
BD,69,2,Int,20_40,PM,Evg,Tree,0.7,,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,1,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,2.4,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,4.8,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,,2,Y,
BD,69,1,Int,0_20,PM,Evg,Tree,1.4,,Y,
BD,69,1,Int,0_20,SA,Dec,Shrub,0.9,,Y,
BD,69,1,Int,0_20,PT,Dec,Tree,,3.1,N,
BD,69,1,Int,0_20,PT,Dec,Tree,,2.4,N,
BD,69,1,Int,20_40,PT,Dec,Tree,,3.9,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,5.6,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,0.7,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,0.6,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,0.9,,Y,
BD,69,1,Int,20_40,PT,Dec,Tree,0.7,,Y,
BD,69,1,Int,20_40,SA,Dec,Shrub,0.1,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,3.9,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,2.2,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,3.5,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,4.1,Y,
BD,69,1,Int,20_40,SA,Dec,Shrub,0.7,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,2.1,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,1.3,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,,2,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,0.8,,Y,
BD,69,1,Int,20_40,PM,Evg,Tree,1.4,,Y,
BD,69,2,Int,40_60,PM,Evg,Tree,,0.5,Y,
